,cluster,repas,compagnie,malus,aliment_1,aliment_2,score
71,cluster_1,diner,seul,False,"saucisses, saucissons, andouilles et boudins",volailles et lapins,1.0002257336343114
72,cluster_1,diner,seul,False,sel et épices,condiments d'assaisonnement,0.7393905191873589
73,cluster_1,diner,seul,False,sel et épices,sauces,0.5483571607725106
74,cluster_1,diner,seul,False,sodas et colas,eau de source,0.7972159518434914
75,cluster_1,diner,seul,False,sodas et colas,eau du robinet,0.4599930543497135
76,cluster_1,diner,seul,False,sodas et colas,eau minérale plate,0.6496613995485327
77,cluster_1,diner,seul,False,sodas et colas,vin,0.8071482317531979
78,cluster_1,diner,seul,False,vin,eau de source,1.0012626256170607
79,cluster_1,diner,seul,False,vin,eau du robinet,0.5550158261883884
80,cluster_1,diner,seul,False,vin,eau minérale plate,0.8198409553585961
81,cluster_1,diner,seul,False,vin,sodas et colas,0.8595184349134688
82,cluster_1,diner,seul,False,volailles et lapins,jambons et charcuteries en pièces,0.6562076749435666
83,cluster_1,diner,seul,False,volailles et lapins,oeufs et dérivés,0.9832957110609482
84,cluster_1,diner,seul,False,volailles et lapins,poissons de mer,0.99255079006772
85,cluster_1,diner,seul,False,volailles et lapins,"saucisses, saucissons, andouilles et boudins",0.9997742663656886
86,cluster_1,diner,seul,False,yaourts et assimilés,fromage blanc et petits suisses,0.7007273639327816
87,cluster_1,diner,seul,False,yaourts et assimilés,fromages affinés,0.7366408553011391
