cluster;tyrep;avecqui;aliment_1;aliment_2;score_substitution;score_sainlim_1;score_sainlim_2;score_sainlim;score_sainlim_nor
cluster_1;petit-dejeuner;accompagne;sucre et assimilés;confiture et miel;0.4965869335330518;61.33093500768159;79.62831934953721;18.297384341855626;0.6228658799597027
cluster_1;petit-dejeuner;accompagne;beurre;margarine;0.2131283473762565;47.14204550098295;69.92222764099368;22.78018214001073;0.6529676084833703
cluster_1;petit-dejeuner;accompagne;viennoiserie;fruits;0.4242173843953599;76.75344943387296;95.09128212732844;18.337832693455482;0.6231374883065235
cluster_1;petit-dejeuner;accompagne;jus de fruits (purs et à base  de concentré);eau du robinet;0.6477038738183248;95.12028430661472;99.83238516227932;4.712100855664601;0.5316414853223433
cluster_1;petit-dejeuner;accompagne;yaourts et assimilés;lait en bouteille ou en brique;0.8732141878991285;91.67958328622757;96.43442144006512;4.754838153837554;0.5319284638133132
cluster_2;petit-dejeuner;seul;beurre;margarine;0.06348511839651635;47.14204550098295;69.92222764099368;22.78018214001073;0.6529676084833703
cluster_2;petit-dejeuner;seul;café;thé et infusions;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;seul;café;chicorée et poudre maltée;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;seul;café;cacao, poudres et boissons cacaotées;0.026986506746626688;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;seul;thé et infusions;café;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;seul;thé et infusions;chicorée et poudre maltée;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;seul;thé et infusions;cacao, poudres et boissons cacaotées;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;seul;chicorée et poudre maltée;café;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;seul;chicorée et poudre maltée;thé et infusions;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;seul;chicorée et poudre maltée;cacao, poudres et boissons cacaotées;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;café;0.9730134932533734;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;thé et infusions;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;chicorée et poudre maltée;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;seul;biscottes et panification sèche;pain;1.0;86.99778787025706;92.77109206705057;5.773304196793504;0.5387674045186581
cluster_2;petit-dejeuner;seul;yaourts et assimilés;lait en bouteille ou en brique;1.0;91.67958328622757;96.43442144006512;4.754838153837554;0.5319284638133132
cluster_2;petit-dejeuner;seul;jus de fruits (purs et à base  de concentré);eau du robinet;0.2296319068147392;95.12028430661472;99.83238516227932;4.712100855664601;0.5316414853223433
cluster_2;petit-dejeuner;seul;sucre et assimilés;confiture et miel;0.3860581346433738;61.33093500768159;79.62831934953721;18.297384341855626;0.6228658799597027
cluster_2;petit-dejeuner;seul;biscuits sucrés;viennoiserie;0.6995884773662553;63.184104698549575;76.75344943387296;13.569344735323384;0.5911173668450682
cluster_2;petit-dejeuner;accompagne;beurre;margarine;0.158902692374063;47.14204550098295;69.92222764099368;22.78018214001073;0.6529676084833703
cluster_2;petit-dejeuner;accompagne;biscottes et panification sèche;pain;0.9793871866295264;86.99778787025706;92.77109206705057;5.773304196793504;0.5387674045186581
cluster_2;petit-dejeuner;accompagne;café;thé et infusions;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;accompagne;café;chicorée et poudre maltée;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;accompagne;café;cacao, poudres et boissons cacaotées;0.021904761904761903;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;accompagne;thé et infusions;café;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;accompagne;thé et infusions;chicorée et poudre maltée;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;accompagne;thé et infusions;cacao, poudres et boissons cacaotées;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;accompagne;chicorée et poudre maltée;café;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;accompagne;chicorée et poudre maltée;thé et infusions;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;accompagne;chicorée et poudre maltée;cacao, poudres et boissons cacaotées;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;accompagne;cacao, poudres et boissons cacaotées;café;0.9780952380952379;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;accompagne;cacao, poudres et boissons cacaotées;thé et infusions;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;accompagne;cacao, poudres et boissons cacaotées;chicorée et poudre maltée;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_2;petit-dejeuner;accompagne;sucre et assimilés;confiture et miel;0.4276194211584713;61.33093500768159;79.62831934953721;18.297384341855626;0.6228658799597027
cluster_2;petit-dejeuner;accompagne;yaourts et assimilés;lait en bouteille ou en brique;1.0;91.67958328622757;96.43442144006512;4.754838153837554;0.5319284638133132
cluster_2;petit-dejeuner;accompagne;jus de fruits (purs et à base  de concentré);eau du robinet;0.0;95.12028430661472;99.83238516227932;4.712100855664601;0.5316414853223433
cluster_2;petit-dejeuner;accompagne;biscuits sucrés;viennoiserie;1.0;63.184104698549575;76.75344943387296;13.569344735323384;0.5911173668450682
cluster_3;petit-dejeuner;seul;beurre;margarine;0.4488719093929057;47.14204550098295;69.92222764099368;22.78018214001073;0.6529676084833703
cluster_3;petit-dejeuner;seul;sucre et assimilés;confiture et miel;0.5013277493192771;61.33093500768159;79.62831934953721;18.297384341855626;0.6228658799597027
cluster_3;petit-dejeuner;seul;biscottes et panification sèche;pain;0.9680766795554444;86.99778787025706;92.77109206705057;5.773304196793504;0.5387674045186581
cluster_3;petit-dejeuner;seul;café;thé et infusions;0.09989172300012794;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;seul;café;chicorée et poudre maltée;0.05172777716172825;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;seul;café;cacao, poudres et boissons cacaotées;0.016415868673050615;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;seul;thé et infusions;café;0.9001082769998721;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;seul;thé et infusions;chicorée et poudre maltée;0.4455588231188177;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;seul;thé et infusions;cacao, poudres et boissons cacaotées;0.3806949903163549;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;seul;chicorée et poudre maltée;café;0.9482722228382716;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;seul;chicorée et poudre maltée;thé et infusions;0.5544411768811823;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;seul;chicorée et poudre maltée;cacao, poudres et boissons cacaotées;0.2470588235294118;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;café;0.9835841313269492;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;thé et infusions;0.6193050096836451;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;chicorée et poudre maltée;0.7529411764705882;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;seul;yaourts et assimilés;lait en bouteille ou en brique;0.9530520471517396;91.67958328622757;96.43442144006512;4.754838153837554;0.5319284638133132
cluster_3;petit-dejeuner;seul;jus de fruits (purs et à base  de concentré);eau minérale plate;0.0;95.12028430661472;99.83238516227932;4.712100855664601;0.5316414853223433
cluster_3;petit-dejeuner;seul;jus de fruits (purs et à base  de concentré);eau du robinet;0.5998507272166435;95.12028430661472;99.83238516227932;4.712100855664601;0.5316414853223433
cluster_3;petit-dejeuner;seul;eau minérale plate;eau du robinet;1.0;99.83238516227932;99.83238516227932;0.0;0.5
cluster_3;petit-dejeuner;seul;eau du robinet;eau minérale plate;0.0;99.83238516227932;99.83238516227932;0.0;0.5
cluster_3;petit-dejeuner;seul;viennoiserie;fruits;0.8079999999999999;76.75344943387296;95.09128212732844;18.337832693455482;0.6231374883065235
cluster_3;petit-dejeuner;accompagne;beurre;margarine;0.2476775376396124;47.14204550098295;69.92222764099368;22.78018214001073;0.6529676084833703
cluster_3;petit-dejeuner;accompagne;café;thé et infusions;0.08566036685226902;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;accompagne;café;chicorée et poudre maltée;0.045178526363609715;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;accompagne;café;cacao, poudres et boissons cacaotées;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;accompagne;thé et infusions;café;0.9143396331477308;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;accompagne;thé et infusions;chicorée et poudre maltée;0.42122688832436783;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;accompagne;thé et infusions;cacao, poudres et boissons cacaotées;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_3;petit-dejeuner;accompagne;chicorée et poudre maltée;café;0.9548214736363902;86.04876542552309;86.04876542552309;0.0;0.5
