cluster;tyrep;avecqui;aliment_1;aliment_2;score_substitution;score_sainlim_1;score_sainlim_2;score_sainlim;score_sainlim_nor
cluster_4;petit-dejeuner;seul;beurre;margarine;0.02888229475766568;47.14204550098295;69.92222764099368;22.78018214001073;0.30593521696674053
cluster_4;petit-dejeuner;seul;jus de fruits (purs et à base  de concentré);eau du robinet;0.26125837327982543;95.12028430661472;99.83238516227932;4.712100855664602;0.06328297064468663
cluster_4;petit-dejeuner;seul;biscottes et panification sèche;pain;0.9810014204545454;86.99778787025707;92.77109206705057;5.773304196793504;0.07753480903731626
cluster_4;petit-dejeuner;seul;café;thé et infusions;0.1274179280219934;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;seul;café;chicorée et poudre maltée;0.014471530708932727;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;seul;café;cacao, poudres et boissons cacaotées;0.052881790233211524;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;seul;thé et infusions;café;0.8725820719780067;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;seul;thé et infusions;chicorée et poudre maltée;0.1133603238866397;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;seul;thé et infusions;cacao, poudres et boissons cacaotées;0.46505995820271473;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;seul;chicorée et poudre maltée;café;0.9855284692910673;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;seul;chicorée et poudre maltée;thé et infusions;0.8866396761133603;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;seul;chicorée et poudre maltée;cacao, poudres et boissons cacaotées;0.6956521739130435;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;café;0.9471182097667885;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;thé et infusions;0.5349400417972853;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;chicorée et poudre maltée;0.3043478260869565;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;seul;sucre et assimilés;confiture et miel;0.4901348797285007;61.33093500768159;79.62831934953721;18.29738434185562;0.24573175991940524
cluster_4;petit-dejeuner;seul;biscuits sucrés;viennoiserie;0.5759162303664922;63.184104698549575;76.75344943387296;13.569344735323384;0.18223473369013646
cluster_4;petit-dejeuner;seul;biscuits sucrés;fruits;0.8071428571428572;63.184104698549575;95.09128212732844;31.907177428778866;0.42850971030318336
cluster_4;petit-dejeuner;seul;viennoiserie;fruits;0.7698744769874477;76.75344943387296;95.09128212732844;18.337832693455482;0.2462749766130469
cluster_4;petit-dejeuner;accompagne;beurre;margarine;0.11594658095970121;47.14204550098295;69.92222764099368;22.78018214001073;0.30593521696674053
cluster_4;petit-dejeuner;accompagne;biscottes et panification sèche;pain;0.988527724665392;86.99778787025707;92.77109206705057;5.773304196793504;0.07753480903731626
cluster_4;petit-dejeuner;accompagne;café;thé et infusions;0.10686991234398052;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;accompagne;café;cacao, poudres et boissons cacaotées;0.012244897959183673;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;accompagne;thé et infusions;café;0.8931300876560195;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;accompagne;thé et infusions;cacao, poudres et boissons cacaotées;0.13090909090909092;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;accompagne;cacao, poudres et boissons cacaotées;café;0.9877551020408164;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;accompagne;cacao, poudres et boissons cacaotées;thé et infusions;0.8690909090909091;86.04876542552309;86.04876542552309;0.0;0.0
cluster_4;petit-dejeuner;accompagne;sucre et assimilés;confiture et miel;0.45231995897003147;61.33093500768159;79.62831934953721;18.29738434185562;0.24573175991940524
cluster_4;petit-dejeuner;accompagne;jus de fruits (purs et à base  de concentré);eau du robinet;0.1537805409971129;95.12028430661472;99.83238516227932;4.712100855664602;0.06328297064468663
cluster_4;petit-dejeuner;accompagne;viennoiserie;fruits;0.46621794273338174;76.75344943387296;95.09128212732844;18.337832693455482;0.2462749766130469
cluster_5;petit-dejeuner;seul;beurre;margarine;0.3021137310392788;47.14204550098295;69.92222764099368;22.78018214001073;0.30593521696674053
cluster_5;petit-dejeuner;seul;biscottes et panification sèche;pain;0.9590738755270518;86.99778787025707;92.77109206705057;5.773304196793504;0.07753480903731626
cluster_5;petit-dejeuner;seul;café;thé et infusions;0.08509764521424994;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;seul;café;chicorée et poudre maltée;0.031929635626958365;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;seul;café;cacao, poudres et boissons cacaotées;0.03733486882295615;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;seul;thé et infusions;café;0.9149023547857501;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;seul;thé et infusions;chicorée et poudre maltée;0.3929104198961423;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;seul;thé et infusions;cacao, poudres et boissons cacaotées;0.44629837023565105;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;seul;chicorée et poudre maltée;café;0.9680703643730416;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;seul;chicorée et poudre maltée;thé et infusions;0.6070895801038577;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;seul;chicorée et poudre maltée;cacao, poudres et boissons cacaotées;0.5491747483160554;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;café;0.9626651311770438;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;thé et infusions;0.5537016297643489;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;chicorée et poudre maltée;0.4508252516839446;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;seul;sucre et assimilés;confiture et miel;0.5159010981694202;61.33093500768159;79.62831934953721;18.29738434185562;0.24573175991940524
cluster_5;petit-dejeuner;seul;yaourts et assimilés;lait en bouteille ou en brique;0.8815482527207911;91.67958328622757;96.43442144006512;4.754838153837554;0.0638569276266262
cluster_5;petit-dejeuner;seul;jus de fruits (purs et à base  de concentré);eau minérale plate;0.08262025192062014;95.12028430661472;99.83238516227932;4.712100855664602;0.06328297064468663
cluster_5;petit-dejeuner;seul;jus de fruits (purs et à base  de concentré);eau du robinet;0.14329063749978888;95.12028430661472;99.83238516227932;4.712100855664602;0.06328297064468663
cluster_5;petit-dejeuner;seul;eau minérale plate;eau du robinet;0.6661833537308831;99.83238516227932;99.83238516227932;0.0;0.0
cluster_5;petit-dejeuner;seul;eau du robinet;eau minérale plate;0.3338166462691169;99.83238516227932;99.83238516227932;0.0;0.0
cluster_5;petit-dejeuner;seul;biscuits sucrés;viennoiserie;0.6382978723404256;63.184104698549575;76.75344943387296;13.569344735323384;0.18223473369013646
cluster_5;petit-dejeuner;seul;biscuits sucrés;fruits;0.8612244897959184;63.184104698549575;95.09128212732844;31.907177428778866;0.42850971030318336
cluster_5;petit-dejeuner;seul;viennoiserie;fruits;0.797979797979798;76.75344943387296;95.09128212732844;18.337832693455482;0.2462749766130469
cluster_5;petit-dejeuner;accompagne;beurre;margarine;0.22973686694846607;47.14204550098295;69.92222764099368;22.78018214001073;0.30593521696674053
cluster_5;petit-dejeuner;accompagne;biscottes et panification sèche;pain;0.9815996250530058;86.99778787025707;92.77109206705057;5.773304196793504;0.07753480903731626
cluster_5;petit-dejeuner;accompagne;café;thé et infusions;0.07597039690060783;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;accompagne;café;chicorée et poudre maltée;0.008634222919937205;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;accompagne;thé et infusions;café;0.9240296030993922;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;accompagne;thé et infusions;chicorée et poudre maltée;0.11079136690647481;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;accompagne;chicorée et poudre maltée;café;0.9913657770800628;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;accompagne;chicorée et poudre maltée;thé et infusions;0.8892086330935252;86.04876542552309;86.04876542552309;0.0;0.0
cluster_5;petit-dejeuner;accompagne;sucre et assimilés;confiture et miel;0.5382046846516505;61.33093500768159;79.62831934953721;18.29738434185562;0.24573175991940524
cluster_5;petit-dejeuner;accompagne;jus de fruits (purs et à base  de concentré);eau du robinet;0.11030260352483226;95.12028430661472;99.83238516227932;4.712100855664602;0.06328297064468663
cluster_5;petit-dejeuner;accompagne;viennoiserie;fruits;0.5360945907674881;76.75344943387296;95.09128212732844;18.337832693455482;0.2462749766130469
cluster_6;petit-dejeuner;seul;jus de fruits (purs et à base  de concentré);eau du robinet;0.1309987029831388;95.12028430661472;99.83238516227932;4.712100855664602;0.06328297064468663
